UPI,Province,Sector,Cell,Parcel
5/55/11/05/0503,5,55,11,0503
5/55/11/05/0504,5,55,11,0504
5/55/11/05/0505,5,55,11,0505
5/55/11/05/0506,5,55,11,0506
5/55/11/05/0507,5,55,11,0507
5/55/11/05/0508,5,55,11,0508
5/55/11/05/0509,5,55,11,0509
5/55/11/05/0510,5,55,11,0510
5/55/11/05/0511,5,55,11,0511
5/55/11/05/0512,5,55,11,0512
5/55/11/05/0513,5,55,11,0513
5/55/11/05/0514,5,55,11,0514
5/55/11/05/0515,5,55,11,0515
5/55/11/05/0516,5,55,11,0516
5/55/11/05/0517,5,55,11,0517
5/55/11/05/0518,5,55,11,0518
5/55/12/01/0101,5,55,12,0101
5/55/12/01/0102,5,55,12,0102
5/55/12/01/0103,5,55,12,0103
5/55/12/01/0104,5,55,12,0104
5/55/12/01/0105,5,55,12,0105
5/55/12/01/0106,5,55,12,0106
5/55/12/01/0107,5,55,12,0107
5/55/12/01/0108,5,55,12,0108
5/55/12/02/0201,5,55,12,0201
5/55/12/02/0202,5,55,12,0202
5/55/12/02/0203,5,55,12,0203
5/55/12/02/0204,5,55,12,0204
5/55/12/02/0205,5,55,12,0205
5/55/12/02/0206,5,55,12,0206
5/55/12/02/0207,5,55,12,0207
5/55/12/02/0208,5,55,12,0208
5/55/12/02/0209,5,55,12,0209
5/55/12/02/0210,5,55,12,0210
5/55/12/02/0211,5,55,12,0211
5/55/12/03/0302,5,55,12,0302
5/55/12/03/0303,5,55,12,0303
5/55/12/03/0304,5,55,12,0304
5/55/12/03/0305,5,55,12,0305
5/56/01/01/0104,5,56,01,0104
5/56/01/01/0105,5,56,01,0105
5/56/01/01/0106,5,56,01,0106
5/56/01/01/0107,5,56,01,0107
5/56/01/02/0201,5,56,01,0201
5/56/01/02/0202,5,56,01,0202
5/56/01/02/0203,5,56,01,0203
5/56/01/02/0204,5,56,01,0204
5/56/01/02/0205,5,56,01,0205
5/56/01/02/0206,5,56,01,0206
5/56/01/03/0301,5,56,01,0301
5/56/01/03/0302,5,56,01,0302
5/56/01/03/0303,5,56,01,0303
5/56/01/03/0304,5,56,01,0304
5/56/01/04/0401,5,56,01,0401
5/56/01/04/0402,5,56,01,0402
5/56/01/04/0403,5,56,01,0403
5/56/01/04/0404,5,56,01,0404
5/56/01/04/0405,5,56,01,0405
5/56/01/04/0406,5,56,01,0406
5/56/01/04/0407,5,56,01,0407
5/56/01/04/0408,5,56,01,0408
5/56/01/04/0409,5,56,01,0409
5/56/02/01/0101,5,56,02,0101
5/56/02/01/0102,5,56,02,0102
5/56/02/01/0103,5,56,02,0103
5/56/02/01/0104,5,56,02,0104
5/56/02/01/0105,5,56,02,0105
5/56/02/01/0106,5,56,02,0106
5/56/02/02/0201,5,56,02,0201
5/56/02/02/0202,5,56,02,0202
5/56/02/02/0203,5,56,02,0203
5/56/02/02/0204,5,56,02,0204
5/56/02/02/0205,5,56,02,0205
5/56/02/02/0206,5,56,02,0206
5/56/02/02/0207,5,56,02,0207
5/56/02/03/0301,5,56,02,0301
5/56/02/03/0302,5,56,02,0302
5/56/02/03/0303,5,56,02,0303
5/56/02/03/0304,5,56,02,0304
5/56/02/04/0403,5,56,02,0403
5/56/02/04/0404,5,56,02,0404
5/56/02/04/0405,5,56,02,0405
5/56/02/04/0406,5,56,02,0406
5/56/02/04/0407,5,56,02,0407
5/56/02/05/0501,5,56,02,0501
5/56/02/05/0502,5,56,02,0502
5/56/02/05/0503,5,56,02,0503
5/56/02/05/0504,5,56,02,0504
5/56/02/05/0505,5,56,02,0505
5/56/02/05/0506,5,56,02,0506
5/56/02/05/0507,5,56,02,0507
5/56/02/05/0508,5,56,02,0508
5/56/03/01/0101,5,56,03,0101
5/56/03/01/0102,5,56,03,0102
5/56/03/01/0103,5,56,03,0103
5/56/03/01/0104,5,56,03,0104
5/56/03/01/0105,5,56,03,0105
5/56/03/01/0106,5,56,03,0106
5/56/03/01/0107,5,56,03,0107
5/56/03/01/0108,5,56,03,0108
5/56/03/01/0109,5,56,03,0109
5/56/03/01/0110,5,56,03,0110
5/56/03/01/0111,5,56,03,0111
5/56/03/02/0201,5,56,03,0201
5/56/03/02/0202,5,56,03,0202
5/56/03/02/0203,5,56,03,0203
5/56/03/02/0204,5,56,03,0204
5/56/03/02/0205,5,56,03,0205
5/56/03/03/0301,5,56,03,0301
5/56/03/03/0302,5,56,03,0302
5/56/03/03/0303,5,56,03,0303
5/56/03/03/0304,5,56,03,0304
5/56/03/03/0305,5,56,03,0305
5/56/03/03/0306,5,56,03,0306
5/56/03/03/0307,5,56,03,0307
5/56/03/03/0308,5,56,03,0308
5/56/03/03/0309,5,56,03,0309
5/56/03/03/0310,5,56,03,0310
5/56/04/01/0101,5,56,04,0101
5/56/04/01/0102,5,56,04,0102
5/56/04/01/0103,5,56,04,0103
5/56/04/01/0104,5,56,04,0104
5/56/04/01/0105,5,56,04,0105
5/56/04/02/0201,5,56,04,0201
5/56/04/02/0202,5,56,04,0202
5/56/04/02/0203,5,56,04,0203
5/56/04/02/0204,5,56,04,0204
5/56/04/03/0301,5,56,04,0301
5/56/04/03/0302,5,56,04,0302
5/56/04/03/0303,5,56,04,0303
5/56/04/03/0304,5,56,04,0304
5/56/04/03/0305,5,56,04,0305
5/56/04/04/0401,5,56,04,0401
5/56/04/04/0402,5,56,04,0402
5/56/04/04/0403,5,56,04,0403
5/56/04/04/0404,5,56,04,0404
5/56/04/05/0501,5,56,04,0501
5/56/04/05/0502,5,56,04,0502
5/56/04/05/0503,5,56,04,0503
5/56/04/05/0504,5,56,04,0504
5/56/05/01/0101,5,56,05,0101
5/56/05/01/0102,5,56,05,0102
5/56/05/01/0103,5,56,05,0103
5/56/05/01/0104,5,56,05,0104
5/56/05/01/0105,5,56,05,0105
5/56/05/01/0106,5,56,05,0106
5/56/05/02/0201,5,56,05,0201
5/56/05/02/0202,5,56,05,0202
5/56/05/02/0203,5,56,05,0203
5/56/05/02/0204,5,56,05,0204
5/56/05/02/0205,5,56,05,0205
5/56/05/02/0206,5,56,05,0206
5/56/05/03/0301,5,56,05,0301
5/56/05/03/0302,5,56,05,0302
5/56/05/03/0303,5,56,05,0303
5/56/05/03/0304,5,56,05,0304
5/56/05/03/0305,5,56,05,0305
5/56/05/03/0306,5,56,05,0306
5/56/05/04/0401,5,56,05,0401
5/56/05/04/0402,5,56,05,0402
5/56/05/04/0403,5,56,05,0403
5/56/05/04/0404,5,56,05,0404
5/56/05/04/0405,5,56,05,0405
5/56/05/04/0406,5,56,05,0406
5/56/05/04/0407,5,56,05,0407
5/56/05/05/0501,5,56,05,0501
5/56/05/05/0502,5,56,05,0502
5/56/05/05/0503,5,56,05,0503
5/56/05/05/0504,5,56,05,0504
5/56/05/05/0505,5,56,05,0505
5/56/05/05/0506,5,56,05,0506
5/56/06/01/0101,5,56,06,0101
5/56/06/01/0102,5,56,06,0102
5/56/06/01/0103,5,56,06,0103
5/56/06/01/0104,5,56,06,0104
5/56/06/01/0105,5,56,06,0105
5/56/06/01/0106,5,56,06,0106
5/56/06/01/0107,5,56,06,0107
5/56/06/02/0201,5,56,06,0201
5/56/06/02/0202,5,56,06,0202
5/56/06/02/0203,5,56,06,0203
5/56/06/02/0204,5,56,06,0204
5/56/06/02/0205,5,56,06,0205
5/56/06/02/0206,5,56,06,0206
5/56/06/02/0207,5,56,06,0207
5/56/06/02/0208,5,56,06,0208
5/56/06/03/0301,5,56,06,0301
5/56/06/03/0302,5,56,06,0302
5/56/06/03/0303,5,56,06,0303
5/56/06/03/0304,5,56,06,0304
5/56/06/03/0305,5,56,06,0305
5/56/06/03/0306,5,56,06,0306
5/56/06/03/0307,5,56,06,0307
5/56/06/04/0401,5,56,06,0401
5/56/06/04/0402,5,56,06,0402
5/56/06/04/0403,5,56,06,0403
5/56/06/04/0404,5,56,06,0404
5/56/06/04/0405,5,56,06,0405
5/56/06/04/0406,5,56,06,0406
5/56/06/05/0501,5,56,06,0501
5/56/06/05/0502,5,56,06,0502
5/56/06/05/0503,5,56,06,0503
5/56/06/05/0504,5,56,06,0504
5/56/06/05/0505,5,56,06,0505
5/56/06/05/0506,5,56,06,0506
5/56/06/05/0507,5,56,06,0507
5/56/07/01/0101,5,56,07,0101
5/56/07/01/0102,5,56,07,0102
5/56/07/01/0103,5,56,07,0103
5/56/07/01/0104,5,56,07,0104
5/56/07/01/0105,5,56,07,0105
5/56/07/01/0106,5,56,07,0106
5/56/07/01/0107,5,56,07,0107
5/56/07/02/0201,5,56,07,0201
5/56/07/02/0202,5,56,07,0202
5/56/07/02/0203,5,56,07,0203
5/56/07/02/0204,5,56,07,0204
5/56/07/02/0205,5,56,07,0205
5/56/07/02/0206,5,56,07,0206
5/56/07/03/0301,5,56,07,0301
5/56/07/03/0302,5,56,07,0302
5/56/07/03/0303,5,56,07,0303
5/56/07/03/0304,5,56,07,0304
5/56/07/03/0305,5,56,07,0305
5/56/07/03/0306,5,56,07,0306
5/56/07/03/0307,5,56,07,0307
5/56/07/04/0401,5,56,07,0401
5/56/07/04/0402,5,56,07,0402
5/56/07/04/0403,5,56,07,0403
5/56/07/04/0404,5,56,07,0404
5/56/07/04/0405,5,56,07,0405
5/56/07/04/0406,5,56,07,0406
5/56/07/04/0407,5,56,07,0407
5/56/07/04/0408,5,56,07,0408
5/56/07/04/0409,5,56,07,0409
5/56/07/04/0410,5,56,07,0410
5/56/07/04/0411,5,56,07,0411
5/56/07/04/0412,5,56,07,0412
5/56/07/04/0413,5,56,07,0413
5/56/07/05/0501,5,56,07,0501
5/56/07/05/0502,5,56,07,0502
5/56/07/05/0503,5,56,07,0503
5/56/07/05/0504,5,56,07,0504
5/56/07/05/0505,5,56,07,0505
5/56/07/05/0506,5,56,07,0506
5/56/07/05/0507,5,56,07,0507
5/56/07/05/0508,5,56,07,0508
5/56/07/05/0509,5,56,07,0509
5/56/07/05/0510,5,56,07,0510
5/56/07/05/0511,5,56,07,0511
5/56/08/01/0101,5,56,08,0101
5/56/08/01/0102,5,56,08,0102
5/56/08/01/0103,5,56,08,0103
5/56/08/01/0104,5,56,08,0104
5/56/08/02/0201,5,56,08,0201
5/56/08/02/0202,5,56,08,0202
5/56/08/02/0203,5,56,08,0203
5/56/08/02/0204,5,56,08,0204
5/56/08/02/0205,5,56,08,0205
5/56/08/03/0301,5,56,08,0301
5/56/08/03/0302,5,56,08,0302
5/56/08/03/0303,5,56,08,0303
5/56/08/03/0304,5,56,08,0304
5/56/08/03/0305,5,56,08,0305
5/56/08/04/0401,5,56,08,0401
5/56/08/04/0402,5,56,08,0402
5/56/08/04/0403,5,56,08,0403
5/56/08/04/0404,5,56,08,0404
5/56/08/04/0405,5,56,08,0405
5/56/08/05/0501,5,56,08,0501
5/56/08/05/0502,5,56,08,0502
5/56/08/05/0503,5,56,08,0503
5/56/09/01/0101,5,56,09,0101
5/56/09/01/0102,5,56,09,0102
5/56/09/01/0103,5,56,09,0103
5/56/09/01/0104,5,56,09,0104
5/56/09/01/0105,5,56,09,0105
5/56/09/01/0106,5,56,09,0106
5/56/09/01/0107,5,56,09,0107
5/56/09/01/0108,5,56,09,0108
5/56/09/01/0109,5,56,09,0109
5/56/09/01/0110,5,56,09,0110
5/56/09/01/0111,5,56,09,0111
5/56/09/02/0201,5,56,09,0201
5/56/09/02/0202,5,56,09,0202
5/56/09/02/0203,5,56,09,0203
5/56/09/02/0204,5,56,09,0204
5/56/09/02/0205,5,56,09,0205
5/56/09/02/0206,5,56,09,0206
5/56/09/03/0301,5,56,09,0301
5/56/09/03/0302,5,56,09,0302
5/56/09/03/0303,5,56,09,0303
5/56/09/03/0304,5,56,09,0304
5/56/09/03/0305,5,56,09,0305
5/56/09/03/0306,5,56,09,0306
5/56/09/04/0401,5,56,09,0401
5/56/09/04/0402,5,56,09,0402
5/56/09/04/0403,5,56,09,0403
5/56/09/04/0404,5,56,09,0404
5/56/09/04/0405,5,56,09,0405
5/56/09/04/0406,5,56,09,0406
5/56/09/04/0407,5,56,09,0407
5/56/09/04/0408,5,56,09,0408
5/56/09/04/0409,5,56,09,0409
5/56/09/04/0410,5,56,09,0410
5/56/10/01/0101,5,56,10,0101
5/56/10/01/0102,5,56,10,0102
5/56/10/01/0103,5,56,10,0103
5/56/10/01/0104,5,56,10,0104
5/56/10/01/0105,5,56,10,0105
5/56/10/01/0106,5,56,10,0106
5/56/10/01/0107,5,56,10,0107
5/56/10/01/0108,5,56,10,0108
5/56/10/01/0109,5,56,10,0109
5/56/10/01/0110,5,56,10,0110
5/56/10/01/0111,5,56,10,0111
5/56/10/02/0201,5,56,10,0201
5/56/10/02/0202,5,56,10,0202
5/56/10/02/0203,5,56,10,0203
5/56/10/02/0204,5,56,10,0204
5/56/10/02/0205,5,56,10,0205
5/56/10/02/0206,5,56,10,0206
5/56/10/02/0207,5,56,10,0207
5/56/10/02/0208,5,56,10,0208
5/56/10/02/0209,5,56,10,0209
5/56/10/02/0210,5,56,10,0210
5/56/10/02/0211,5,56,10,0211
5/56/10/02/0212,5,56,10,0212
5/56/10/02/0213,5,56,10,0213
5/56/10/03/0301,5,56,10,0301
5/56/10/03/0302,5,56,10,0302
5/56/10/03/0303,5,56,10,0303
5/56/10/03/0304,5,56,10,0304
5/56/10/03/0305,5,56,10,0305
5/56/10/03/0306,5,56,10,0306
5/56/10/03/0307,5,56,10,0307
5/56/10/03/0308,5,56,10,0308
5/56/10/04/0401,5,56,10,0401
5/56/10/04/0402,5,56,10,0402
5/56/10/04/0403,5,56,10,0403
5/56/10/04/0404,5,56,10,0404
5/56/10/04/0405,5,56,10,0405
5/56/10/04/0406,5,56,10,0406
5/56/10/04/0407,5,56,10,0407
5/56/10/04/0408,5,56,10,0408
5/56/10/04/0409,5,56,10,0409
5/56/10/04/0410,5,56,10,0410
5/56/11/01/0101,5,56,11,0101
5/56/11/01/0102,5,56,11,0102
5/56/11/03/0303,5,56,11,0303
5/56/11/03/0304,5,56,11,0304
5/56/11/03/0305,5,56,11,0305
5/56/11/04/0401,5,56,11,0401
5/56/11/04/0402,5,56,11,0402
5/56/11/04/0403,5,56,11,0403
5/56/11/04/0404,5,56,11,0404
5/56/11/04/0405,5,56,11,0405
5/56/11/04/0406,5,56,11,0406
5/56/11/05/0501,5,56,11,0501
5/56/11/05/0502,5,56,11,0502
5/56/11/05/0503,5,56,11,0503
5/56/11/05/0504,5,56,11,0504
5/56/11/05/0505,5,56,11,0505
5/56/12/01/0101,5,56,12,0101
5/56/12/01/0102,5,56,12,0102
5/56/12/01/0103,5,56,12,0103
5/56/12/01/0104,5,56,12,0104
5/56/12/01/0105,5,56,12,0105
5/56/12/01/0106,5,56,12,0106
5/56/12/02/0201,5,56,12,0201
5/56/12/02/0202,5,56,12,0202
5/56/12/02/0203,5,56,12,0203
5/56/12/02/0204,5,56,12,0204
5/56/12/02/0205,5,56,12,0205
5/56/12/03/0301,5,56,12,0301
5/56/12/03/0302,5,56,12,0302
5/56/12/03/0303,5,56,12,0303
5/56/12/03/0304,5,56,12,0304
5/56/12/03/0305,5,56,12,0305
5/56/12/03/0306,5,56,12,0306
5/56/12/04/0401,5,56,12,0401
5/56/12/04/0402,5,56,12,0402
5/56/12/04/0403,5,56,12,0403
5/56/12/04/0404,5,56,12,0404
5/56/12/04/0405,5,56,12,0405
5/56/12/04/0406,5,56,12,0406
5/56/12/04/0407,5,56,12,0407
5/56/12/05/0501,5,56,12,0501
5/56/12/05/0502,5,56,12,0502
5/56/12/05/0503,5,56,12,0503
5/56/12/05/0504,5,56,12,0504
5/56/12/05/0505,5,56,12,0505
5/56/12/05/0506,5,56,12,0506
5/56/12/06/0601,5,56,12,0601
5/56/12/06/0602,5,56,12,0602
5/56/12/06/0603,5,56,12,0603
5/56/12/06/0604,5,56,12,0604
5/56/12/06/0605,5,56,12,0605
5/56/12/06/0606,5,56,12,0606
5/56/12/06/0607,5,56,12,0607
5/56/13/01/0101,5,56,13,0101
5/56/13/01/0102,5,56,13,0102
5/56/13/01/0103,5,56,13,0103
5/56/13/01/0104,5,56,13,0104
5/56/13/01/0105,5,56,13,0105
5/56/13/01/0106,5,56,13,0106
5/56/13/01/0107,5,56,13,0107
5/56/13/01/0108,5,56,13,0108
5/56/13/01/0109,5,56,13,0109
5/56/13/01/0110,5,56,13,0110
5/56/13/01/0111,5,56,13,0111
5/56/13/02/0201,5,56,13,0201
5/56/13/02/0202,5,56,13,0202
5/56/13/02/0203,5,56,13,0203
5/56/13/02/0204,5,56,13,0204
5/56/13/02/0205,5,56,13,0205
5/56/13/02/0206,5,56,13,0206
5/56/13/02/0207,5,56,13,0207
5/56/13/03/0301,5,56,13,0301
5/56/13/03/0302,5,56,13,0302
5/56/13/03/0303,5,56,13,0303
5/56/13/03/0304,5,56,13,0304
5/56/13/03/0305,5,56,13,0305
5/56/13/03/0306,5,56,13,0306
5/56/13/03/0307,5,56,13,0307
5/56/13/04/0401,5,56,13,0401
5/56/13/04/0402,5,56,13,0402
5/56/13/04/0403,5,56,13,0403
5/56/13/04/0404,5,56,13,0404
5/56/13/04/0405,5,56,13,0405
5/56/13/04/0406,5,56,13,0406
5/56/13/04/0407,5,56,13,0407
5/56/13/04/0408,5,56,13,0408
5/56/13/04/0409,5,56,13,0409
5/56/14/01/0101,5,56,14,0101
5/56/14/01/0102,5,56,14,0102
5/56/14/01/0103,5,56,14,0103
5/56/14/01/0104,5,56,14,0104
5/56/14/01/0105,5,56,14,0105
5/56/14/01/0106,5,56,14,0106
5/56/14/01/0107,5,56,14,0107
5/56/14/01/0108,5,56,14,0108
5/56/14/01/0109,5,56,14,0109
5/56/14/01/0110,5,56,14,0110
5/56/14/01/0111,5,56,14,0111
5/56/14/02/0201,5,56,14,0201
5/56/14/02/0202,5,56,14,0202
5/56/14/02/0203,5,56,14,0203
5/56/14/02/0204,5,56,14,0204
5/56/14/02/0205,5,56,14,0205
5/56/14/02/0206,5,56,14,0206
5/56/14/02/0207,5,56,14,0207
5/56/14/02/0208,5,56,14,0208
5/56/14/02/0209,5,56,14,0209
5/56/14/02/0210,5,56,14,0210
5/56/14/02/0211,5,56,14,0211
5/56/14/02/0212,5,56,14,0212
5/56/14/02/0213,5,56,14,0213
5/56/14/02/0214,5,56,14,0214
5/56/14/02/0215,5,56,14,0215
5/56/14/02/0216,5,56,14,0216
5/56/14/02/0217,5,56,14,0217
5/56/14/02/0218,5,56,14,0218
5/56/14/03/0301,5,56,14,0301
5/56/14/03/0302,5,56,14,0302
5/56/14/03/0303,5,56,14,0303
5/56/14/03/0304,5,56,14,0304
5/56/14/03/0305,5,56,14,0305
5/56/14/03/0306,5,56,14,0306
5/56/14/03/0307,5,56,14,0307
5/56/14/03/0308,5,56,14,0308
5/56/14/03/0309,5,56,14,0309
5/56/14/03/0310,5,56,14,0310
5/56/14/03/0311,5,56,14,0311
5/56/14/03/0312,5,56,14,0312
5/56/14/03/0313,5,56,14,0313
5/56/14/04/0401,5,56,14,0401
5/56/14/04/0402,5,56,14,0402
5/56/14/04/0403,5,56,14,0403
5/56/14/04/0404,5,56,14,0404
5/56/14/04/0405,5,56,14,0405
5/56/14/04/0406,5,56,14,0406
5/56/14/04/0407,5,56,14,0407
5/56/14/04/0408,5,56,14,0408
5/56/14/04/0409,5,56,14,0409
5/56/14/04/0410,5,56,14,0410
5/56/14/04/0411,5,56,14,0411
5/56/14/04/0412,5,56,14,0412
5/56/14/04/0413,5,56,14,0413
5/57/01/01/0101,5,57,01,0101
5/57/01/01/0102,5,57,01,0102
5/57/01/01/0103,5,57,01,0103
5/57/01/01/0104,5,57,01,0104
5/57/01/01/0105,5,57,01,0105
5/57/01/01/0106,5,57,01,0106
5/57/01/01/0107,5,57,01,0107
5/57/01/01/0108,5,57,01,0108
5/57/01/01/0109,5,57,01,0109
5/57/01/02/0201,5,57,01,0201
5/57/01/02/0202,5,57,01,0202
5/57/01/02/0203,5,57,01,0203
5/57/01/02/0204,5,57,01,0204
5/57/01/02/0205,5,57,01,0205
5/57/01/03/0301,5,57,01,0301
5/57/01/03/0302,5,57,01,0302
5/57/01/03/0303,5,57,01,0303
5/57/01/03/0304,5,57,01,0304
5/57/01/03/0305,5,57,01,0305
5/57/01/03/0306,5,57,01,0306
5/57/01/04/0401,5,57,01,0401
5/57/01/04/0402,5,57,01,0402
5/57/01/04/0403,5,57,01,0403
5/57/01/04/0404,5,57,01,0404
5/57/01/04/0405,5,57,01,0405
5/57/01/04/0406,5,57,01,0406
5/57/01/05/0501,5,57,01,0501
5/57/01/05/0502,5,57,01,0502
5/57/01/05/0503,5,57,01,0503
5/57/01/05/0504,5,57,01,0504
5/57/01/05/0505,5,57,01,0505
5/57/01/05/0506,5,57,01,0506
5/57/01/05/0507,5,57,01,0507
5/57/01/05/0508,5,57,01,0508
5/57/01/05/0509,5,57,01,0509
5/57/02/01/0101,5,57,02,0101
5/57/02/01/0102,5,57,02,0102
5/57/02/01/0103,5,57,02,0103
5/57/02/01/0104,5,57,02,0104
5/57/02/01/0105,5,57,02,0105
5/57/02/01/0106,5,57,02,0106
5/57/02/02/0201,5,57,02,0201
5/57/02/02/0202,5,57,02,0202
5/57/02/02/0203,5,57,02,0203
5/57/02/02/0204,5,57,02,0204
5/57/02/02/0205,5,57,02,0205
5/57/02/02/0206,5,57,02,0206
5/57/02/02/0207,5,57,02,0207
5/57/02/03/0301,5,57,02,0301
5/57/02/03/0302,5,57,02,0302
5/57/02/03/0303,5,57,02,0303
5/57/02/03/0304,5,57,02,0304
5/57/02/03/0305,5,57,02,0305
5/57/02/03/0306,5,57,02,0306
5/57/02/03/0307,5,57,02,0307
5/57/02/03/0308,5,57,02,0308
5/57/02/04/0401,5,57,02,0401
5/57/02/04/0402,5,57,02,0402
5/57/02/04/0403,5,57,02,0403
5/57/02/04/0404,5,57,02,0404
5/57/02/04/0405,5,57,02,0405
5/57/02/05/0501,5,57,02,0501
5/57/02/05/0502,5,57,02,0502
5/57/02/05/0503,5,57,02,0503
5/57/02/05/0504,5,57,02,0504
5/57/02/05/0505,5,57,02,0505
5/57/02/05/0506,5,57,02,0506
5/57/03/01/0101,5,57,03,0101
5/57/03/01/0102,5,57,03,0102
5/57/03/01/0103,5,57,03,0103
5/57/04/01/0104,5,57,04,0104
5/57/04/01/0105,5,57,04,0105
5/57/04/01/0106,5,57,04,0106
5/57/04/01/0107,5,57,04,0107
5/57/04/01/0108,5,57,04,0108
5/57/04/01/0109,5,57,04,0109
5/57/04/01/0110,5,57,04,0110
5/57/04/01/0111,5,57,04,0111
5/57/04/01/0112,5,57,04,0112
5/57/04/01/0113,5,57,04,0113
5/57/05/02/0205,5,57,05,0205
5/57/05/02/0206,5,57,05,0206
5/57/05/02/0207,5,57,05,0207
5/57/05/02/0208,5,57,05,0208
5/57/05/02/0209,5,57,05,0209
5/57/05/03/0301,5,57,05,0301
5/57/05/03/0302,5,57,05,0302
5/57/05/03/0303,5,57,05,0303
5/57/05/03/0304,5,57,05,0304
5/57/05/03/0305,5,57,05,0305
5/57/08/04/0409,5,57,08,0409
5/57/08/04/0410,5,57,08,0410
5/57/08/05/0501,5,57,08,0501
5/57/08/05/0502,5,57,08,0502
5/57/08/05/0503,5,57,08,0503
5/57/08/05/0504,5,57,08,0504
5/57/08/05/0505,5,57,08,0505
5/57/08/05/0506,5,57,08,0506
5/57/08/05/0507,5,57,08,0507
5/57/08/05/0508,5,57,08,0508
5/57/03/01/0104,5,57,03,0104
5/57/03/01/0105,5,57,03,0105
5/57/03/01/0106,5,57,03,0106
5/57/03/01/0107,5,57,03,0107
5/57/03/02/0201,5,57,03,0201
5/57/03/02/0202,5,57,03,0202
5/57/03/02/0203,5,57,03,0203
5/57/03/02/0204,5,57,03,0204
5/57/03/02/0205,5,57,03,0205
5/57/03/02/0206,5,57,03,0206
5/57/03/02/0207,5,57,03,0207
5/57/03/03/0301,5,57,03,0301
5/57/03/03/0302,5,57,03,0302
5/57/03/03/0303,5,57,03,0303
5/57/03/03/0304,5,57,03,0304
5/57/03/03/0305,5,57,03,0305
5/57/03/03/0306,5,57,03,0306
5/57/03/03/0307,5,57,03,0307
5/57/03/03/0308,5,57,03,0308
5/57/03/03/0309,5,57,03,0309
5/57/03/04/0401,5,57,03,0401
5/57/03/04/0402,5,57,03,0402
5/57/03/04/0403,5,57,03,0403
5/57/03/04/0404,5,57,03,0404
5/57/03/04/0405,5,57,03,0405
5/57/03/04/0406,5,57,03,0406
5/57/03/04/0407,5,57,03,0407
5/57/03/05/0501,5,57,03,0501
5/57/03/05/0502,5,57,03,0502
5/57/03/05/0503,5,57,03,0503
5/57/03/05/0504,5,57,03,0504
5/57/03/05/0505,5,57,03,0505
5/57/03/05/0506,5,57,03,0506
5/57/03/05/0507,5,57,03,0507
5/57/03/05/0508,5,57,03,0508
5/57/03/05/0509,5,57,03,0509
5/57/03/05/0510,5,57,03,0510
5/57/04/01/0101,5,57,04,0101
5/57/04/01/0102,5,57,04,0102
5/57/04/01/0103,5,57,04,0103
5/57/04/01/0114,5,57,04,0114
5/57/04/02/0201,5,57,04,0201
5/57/04/02/0202,5,57,04,0202
5/57/04/02/0203,5,57,04,0203
5/57/04/02/0204,5,57,04,0204
5/57/04/02/0205,5,57,04,0205
5/57/04/02/0206,5,57,04,0206
5/57/04/02/0207,5,57,04,0207
5/57/04/02/0208,5,57,04,0208
5/57/04/02/0209,5,57,04,0209
5/57/04/03/0301,5,57,04,0301
5/57/04/03/0302,5,57,04,0302
5/57/04/03/0303,5,57,04,0303
5/57/04/03/0304,5,57,04,0304
5/57/04/03/0305,5,57,04,0305
5/57/04/03/0306,5,57,04,0306
5/57/04/03/0307,5,57,04,0307
5/57/04/03/0308,5,57,04,0308
5/57/04/03/0309,5,57,04,0309
5/57/04/03/0310,5,57,04,0310
5/57/04/04/0401,5,57,04,0401
5/57/04/04/0402,5,57,04,0402
5/57/04/04/0403,5,57,04,0403
5/57/04/04/0404,5,57,04,0404
5/57/04/04/0405,5,57,04,0405
5/57/04/04/0406,5,57,04,0406
5/57/04/04/0407,5,57,04,0407
5/57/04/04/0408,5,57,04,0408
5/57/04/04/0409,5,57,04,0409
5/57/04/04/0410,5,57,04,0410
5/57/04/05/0501,5,57,04,0501
5/57/04/05/0502,5,57,04,0502
5/57/04/05/0503,5,57,04,0503
5/57/04/05/0504,5,57,04,0504
5/57/04/05/0505,5,57,04,0505
5/57/04/05/0506,5,57,04,0506
5/57/04/05/0507,5,57,04,0507
5/57/04/05/0508,5,57,04,0508
5/57/04/05/0509,5,57,04,0509
5/57/05/01/0101,5,57,05,0101
5/57/05/01/0102,5,57,05,0102
5/57/05/01/0103,5,57,05,0103
5/57/05/01/0104,5,57,05,0104
5/57/05/01/0105,5,57,05,0105
5/57/05/01/0106,5,57,05,0106
5/57/05/01/0107,5,57,05,0107
5/57/05/02/0201,5,57,05,0201
5/57/05/02/0202,5,57,05,0202
5/57/05/02/0203,5,57,05,0203
5/57/05/02/0204,5,57,05,0204
5/57/05/03/0306,5,57,05,0306
5/57/05/03/0307,5,57,05,0307
5/57/05/04/0401,5,57,05,0401
5/57/05/04/0402,5,57,05,0402
5/57/05/04/0403,5,57,05,0403
5/57/05/04/0404,5,57,05,0404
5/57/05/04/0405,5,57,05,0405
5/57/05/04/0406,5,57,05,0406
5/57/05/04/0407,5,57,05,0407
5/57/05/05/0501,5,57,05,0501
5/57/05/05/0502,5,57,05,0502
5/57/05/05/0503,5,57,05,0503
5/57/05/05/0504,5,57,05,0504
5/57/05/05/0505,5,57,05,0505
5/57/06/01/0101,5,57,06,0101
5/57/06/01/0102,5,57,06,0102
5/57/06/01/0103,5,57,06,0103
5/57/06/01/0104,5,57,06,0104
5/57/06/01/0105,5,57,06,0105
5/57/06/01/0106,5,57,06,0106
